T_K,rho_mol_m3,P_Pa,Z_PR
311.378200,6117.647059,7.703905301726e6,0.486411830119
311.378200,6235.294118,7.751511502298e6,0.480183312362
311.378200,6352.941176,7.797113173101e6,0.474063605263
311.378200,6470.588235,7.840793270572e6,0.468051725733
311.378200,6588.235294,7.882634134587e6,0.462146724756
311.378200,6705.882353,7.922717529250e6,0.456347686747
311.378200,6823.529412,7.961124682963e6,0.450653728944
311.378200,6941.176471,7.997936327842e6,0.445064000813
311.378200,7058.823529,8.033232738503e6,0.439577683490
311.378200,7176.470588,8.067093770270e6,0.434193989238
311.378200,7294.117647,8.099598896833e6,0.428912160934
311.378200,7411.764706,8.130827247400e6,0.423731471574
311.378200,7529.411765,8.160857643377e6,0.418651223798
311.378200,7647.058824,8.189768634610e6,0.413670749449
311.378200,7764.705882,8.217638535223e6,0.408789409134
311.378200,7882.352941,8.244545459089e6,0.404006591822
311.378200,8000.000000,8.270567354967e6,0.399321714454
311.378200,8117.647059,8.295782041329e6,0.394734221568
311.378200,8235.294118,8.320267240918e6,0.390243584957
311.378200,8352.941176,8.344100615071e6,0.385849303331
311.378200,8470.588235,8.367359797820e6,0.381550902003
311.378200,8588.235294,8.390122429820e6,0.377347932597
311.378200,8705.882353,8.412466192125e6,0.373239972763
311.378200,8823.529412,8.434468839841e6,0.369226625920
311.378200,8941.176471,8.456208235688e6,0.365307521008
311.378200,9058.823529,8.477762383497e6,0.361482312259
311.378200,9176.470588,8.499209461672e6,0.357750678987
311.378200,9294.117647,8.520627856645e6,0.354112325385
311.378200,9411.764706,8.542096196348e6,0.350566980352
311.378200,9529.411765,8.563693383742e6,0.347114397319
311.378200,9647.058824,8.585498630415e6,0.343754354104
311.378200,9764.705882,8.607591490289e6,0.340486652772
311.378200,9882.352941,8.630051893452e6,0.337311119518
311.378200,10000.000000,8.652960180163e6,0.334227604559
311.378200,10117.647059,8.676397135032e6,0.331235982042
311.378200,10235.294118,8.700444021424e6,0.328336149967
311.378200,10352.941176,8.725182616104e6,0.325528030127
311.378200,10470.588235,8.750695244159e6,0.322811568055
311.378200,10588.235294,8.777064814214e6,0.320186732993
311.378200,10705.882353,8.804374853984e6,0.317653517872
311.378200,10823.529412,8.832709546188e6,0.315211939304
311.378200,10941.176471,8.862153764843e6,0.312862037592
311.378200,11058.823529,8.892793111989e6,0.310603876753
311.378200,11176.470588,8.924713954854e6,0.308437544553
311.378200,11294.117647,8.958003463505e6,0.306363152557
311.378200,11411.764706,8.992749649009e6,0.304380836195
311.378200,11529.411765,9.029041402143e6,0.302490754844
311.378200,11647.058824,9.066968532671e6,0.300693091916
311.378200,11764.705882,9.106621809244e6,0.298988054969
311.378200,11882.352941,9.148092999935e6,0.297375875828
311.378200,12000.000000,9.191474913454e6,0.295856810726
311.378200,12117.647059,9.236861441086e6,0.294431140449
311.378200,12235.294118,9.284347599370e6,0.293099170511
311.378200,12352.941176,9.334029573574e6,0.291861231329
311.378200,12470.588235,9.386004761993e6,0.290717678425
311.378200,12588.235294,9.440371821115e6,0.289668892634
311.378200,12705.882353,9.497230711700e6,0.288715280338
311.378200,12823.529412,9.556682745796e6,0.287857273710
311.378200,12941.176471,9.618830634758e6,0.287095330968
311.378200,13058.823529,9.683778538298e6,0.286429936662
311.378200,13176.470588,9.751632114617e6,0.285861601962
311.378200,13294.117647,9.822498571668e6,0.285390864972
311.378200,13411.764706,9.896486719592e6,0.285018291056
311.378200,13529.411765,9.973707024390e6,0.284744473189
311.378200,13647.058824,1.005427166286e7,0.284570032321
311.378200,13764.705882,1.013829457889e7,0.284495617757
311.378200,13882.352941,1.022589154109e7,0.284521907565
311.378200,14000.000000,1.031718020196e7,0.284649608995
311.378200,14117.647059,1.041228015846e7,0.284879458923
311.378200,14235.294118,1.051131301420e7,0.285212224316
311.378200,14352.941176,1.061440244326e7,0.285648702709
311.378200,14470.588235,1.072167425573e7,0.286189722721
311.378200,14588.235294,1.083325646492e7,0.286836144574
311.378200,14705.882353,1.094927935651e7,0.287588860650
311.378200,14823.529412,1.106987555959e7,0.288448796062
311.378200,14941.176471,1.119518011959e7,0.289416909254
311.378200,15058.823529,1.132533057345e7,0.290494192626
311.378200,15176.470588,1.146046702678e7,0.291681673179
311.378200,15294.117647,1.160073223331e7,0.292980413197
311.378200,15411.764706,1.174627167672e7,0.294391510943
311.378200,15529.411765,1.189723365481e7,0.295916101398
311.378200,15647.058824,1.205376936622e7,0.297555357014
311.378200,15764.705882,1.221603299976e7,0.299310488511
311.378200,15882.352941,1.238418182650e7,0.301182745694
311.378200,16000.000000,1.255837629460e7,0.303173418309
311.503200,2000.000000,4.060032922930e6,0.783795674010
311.503200,2117.647059,4.238650327756e6,0.772818150756
311.503200,2235.294118,4.411574598581e6,0.762012779295
311.503200,2352.941176,4.578945605690e6,0.751376688709
311.503200,2470.588235,4.740900254192e6,0.740907091521
311.503200,2588.235294,4.897572593991e6,0.730601281143
311.503200,2705.882353,5.049093925803e6,0.720456629414
311.503200,2823.529412,5.195592903390e6,0.710470584242
311.503200,2941.176471,5.337195632196e6,0.700640667341
311.503200,3058.823529,5.474025764540e6,0.690964472048
311.503200,3176.470588,5.606204591543e6,0.681439661241
311.503200,3294.117647,5.733851131926e6,0.672063965322
311.503200,3411.764706,5.857082217822e6,0.662835180289
311.503200,3529.411765,5.976012577747e6,0.653751165882
311.503200,3647.058824,6.090754916862e6,0.644809843795
311.503200,3764.705882,6.201419994632e6,0.636009195964
311.503200,3882.352941,6.308116700029e6,0.627347262914
311.503200,4000.000000,6.410952124364e6,0.618822142178
311.503200,4117.647059,6.510031631871e6,0.610431986771
311.503200,4235.294118,6.605458928152e6,0.602175003718
311.503200,4352.941176,6.697336126558e6,0.594049452651
311.503200,4470.588235,6.785763812628e6,0.586053644448
311.503200,4588.235294,6.870841106650e6,0.578185939927
311.503200,4705.882353,6.952665724457e6,0.570444748595
311.503200,4823.529412,7.031334036508e6,0.562828527437
311.503200,4941.176471,7.106941125367e6,0.555335779755
311.503200,5058.823529,7.179580841628e6,0.547965054052
311.503200,5176.470588,7.249345858372e6,0.540714942957
311.503200,5294.117647,7.316327724224e6,0.533584082191
311.503200,5411.764706,7.380616915077e6,0.526571149574
311.503200,5529.411765,7.442302884539e6,0.519674864068
311.503200,5647.058824,7.501474113176e6,0.512893984861
311.503200,5764.705882,7.558218156603e6,0.506227310478
311.503200,5882.352941,7.612621692485e6,0.499673677939
311.503200,6000.000000,7.664770566493e6,0.493231961936
311.503200,6117.647059,7.714749837279e6,0.486901074053
311.503200,6235.294118,7.762643820521e6,0.480679962014
311.503200,6352.941176,7.808536132068e6,0.474567608953
311.503200,6470.588235,7.852509730266e6,0.468563032729
311.503200,6588.235294,7.894646957475e6,0.462665285249
311.503200,6705.882353,7.935029580847e6,0.456873451839
311.503200,6823.529412,7.973738832402e6,0.451186650622
311.503200,6941.176471,8.010855448432e6,0.445604031938
311.503200,7058.823529,8.046459708287e6,0.440124777775
311.503200,7176.470588,8.080631472582e6,0.434748101232
311.503200,7294.117647,8.113450220849e6,0.429473246006
311.503200,7411.764706,8.144995088691e6,0.424299485896
311.503200,7529.411765,8.175344904455e6,0.419226124332
311.503200,7647.058824,8.204578225478e6,0.414252493926
311.503200,7764.705882,8.232773373920e6,0.409377956046
311.503200,7882.352941,8.260008472237e6,0.404601900403
311.503200,8000.000000,8.286361478314e6,0.399923744664
311.503200,8117.647059,8.311910220296e6,0.395342934086
311.503200,8235.294118,8.336732431145e6,0.390858941161
311.503200,8352.941176,8.360905782960e6,0.386471265288
311.503200,8470.588235,8.384507921084e6,0.382179432456
311.503200,8588.235294,8.407616498031e6,0.377982994952
311.503200,8705.882353,8.430309207260e6,0.373881531076
311.503200,8823.529412,8.452663816838e6,0.369874644886
311.503200,8941.176471,8.474758202995e6,0.365961965950
311.503200,9058.823529,8.496670383630e6,0.362143149115
311.503200,9176.470588,8.518478551772e6,0.358417874301
311.503200,9294.117647,8.540261109038e6,0.354785846295
311.503200,9411.764706,8.562096699112e6,0.351246794578
311.503200,9529.411765,8.584064241276e6,0.347800473156
311.503200,9647.058824,8.606242964007e6,0.344446660410
311.503200,9764.705882,8.628712438694e6,0.341185158958
311.503200,9882.352941,8.651552613477e6,0.338015795540
311.503200,10000.000000,8.674843847247e6,0.334938420907
311.503200,10117.647059,8.698666943842e6,0.331952909732
311.503200,10235.294118,8.723103186448e6,0.329059160531
311.503200,10352.941176,8.748234372257e6,0.326257095605
311.503200,10470.588235,8.774142847388e6,0.323546660986
311.503200,10588.235294,8.800911542118e6,0.320927826408
311.503200,10705.882353,8.828624006434e6,0.318400585284
311.503200,10823.529412,8.857364445955e6,0.315964954703
311.503200,10941.176471,8.887217758240e6,0.313620975434
311.503200,11058.823529,8.918269569513e6,0.311368711954
311.503200,11176.470588,8.950606271839e6,0.309208252481
311.503200,11294.117647,8.984315060787e6,0.307139709026
311.503200,11411.764706,9.019483973597e6,0.305163217458
311.503200,11529.411765,9.056201927899e6,0.303278937583
311.503200,11647.058824,9.094558761002e6,0.301487053238
311.503200,11764.705882,9.134645269805e6,0.299787772400
311.503200,11882.352941,9.176553251336e6,0.298181327306
311.503200,12000.000000,9.220375543990e6,0.296667974592
311.503200,12117.647059,9.266206069467e6,0.295247995445
311.503200,12235.294118,9.314139875470e6,0.293921695771
311.503200,12352.941176,9.364273179190e6,0.292689406375
311.503200,12470.588235,9.416703411618e6,0.291551483157
311.503200,12588.235294,9.471529262724e6,0.290508307333
311.503200,12705.882353,9.528850727549e6,0.289560285652
311.503200,12823.529412,9.588769153238e6,0.288707850650
311.503200,12941.176471,9.651387287069e6,0.287951460909
311.503200,13058.823529,9.716809325526e6,0.287291601331
311.503200,13176.470588,9.785140964441e6,0.286728783434
311.503200,13294.117647,9.856489450274e6,0.286263545667
311.503200,13411.764706,9.930963632572e6,0.285896453735
311.503200,13529.411765,1.000867401765e7,0.285628100947
311.503200,13647.058824,1.008973282355e7,0.285459108582
311.503200,13764.705882,1.017425403636e7,0.285390126272
311.503200,13882.352941,1.026235346786e7,0.285421832405
311.503200,14000.000000,1.035414881471e7,0.285554934549
311.503200,14117.647059,1.044975971901e7,0.285790169892
311.503200,14235.294118,1.054930783061e7,0.286128305708
311.503200,14352.941176,1.065291687083e7,0.286570139839
311.503200,14470.588235,1.076071269809e7,0.287116501202
311.503200,14588.235294,1.087282337513e7,0.287768250317
311.503200,14705.882353,1.098937923823e7,0.288526279857
311.503200,14823.529412,1.111051296816e7,0.289391515225
311.503200,14941.176471,1.123635966328e7,0.290364915150
311.503200,15058.823529,1.136705691463e7,0.291447472313
311.503200,15176.470588,1.150274488314e7,0.292640213994
311.503200,15294.117647,1.164356637919e7,0.293944202750
311.503200,15411.764706,1.178966694435e7,0.295360537118
311.503200,15529.411765,1.194119493564e7,0.296890352344
311.503200,15647.058824,1.209830161231e7,0.298534821147
311.503200,15764.705882,1.226114122517e7,0.300295154507
311.503200,15882.352941,1.242987110867e7,0.302172602489
311.503200,16000.000000,1.260465177588e7,0.304168455093
311.628200,2000.000000,4.062637104462e6,0.783983818292
311.628200,2117.647059,4.241438420206e6,0.773016297840
311.628200,2235.294118,4.414549821044e6,0.762220826519
311.628200,2352.941176,4.582111152579e6,0.751594535553
311.628200,2470.588235,4.744259296305e6,0.741134639557
311.628200,2588.235294,4.901128279556e6,0.730838433976
311.628200,2705.882353,5.052849381492e6,0.720703292633
311.628200,2823.529412,5.199551235307e6,0.710726665369
311.628200,2941.176471,5.341359926840e6,0.700906075782
311.628200,3058.823529,5.478399089748e6,0.691239119048
311.628200,3176.470588,5.610789997408e6,0.681723459836
311.628200,3294.117647,5.738651651689e6,0.672356830295
311.628200,3411.764706,5.862100868750e6,0.663137028131
311.628200,3529.411765,5.981252361992e6,0.654061914744
311.628200,3647.058824,6.096218822290e6,0.645129413453
311.628200,3764.705882,6.207110995651e6,0.636337507777
311.628200,3882.352941,6.314037758381e6,0.627684239790
311.628200,4000.000000,6.417106189915e6,0.619167708534
311.628200,4117.647059,6.516421643382e6,0.610786068497
311.628200,4235.294118,6.612087814026e6,0.602537528146
311.628200,4352.941176,6.704206805587e6,0.594420348519
311.628200,4470.588235,6.792879194714e6,0.586432841867
311.628200,4588.235294,6.878204093521e6,0.578573370352
311.628200,4705.882353,6.960279210365e6,0.570840344793
311.628200,4823.529412,7.039200908920e6,0.563232223456
311.628200,4941.176471,7.115064265642e6,0.555747510897
311.628200,5058.823529,7.187963125682e6,0.548384756845
311.628200,5176.470588,7.257990157338e6,0.541142555126
311.628200,5294.117647,7.325236905098e6,0.534019542635
311.628200,5411.764706,7.389793841353e6,0.527014398336
311.628200,5529.411765,7.451750416843e6,0.520125842314
311.628200,5647.058824,7.511195109886e6,0.513352634852
311.628200,5764.705882,7.568215474462e6,0.506693575550
311.628200,5882.352941,7.622898187208e6,0.500147502477
311.628200,6000.000000,7.675329093368e6,0.493713291354
311.628200,6117.647059,7.725593251761e6,0.487389854772
311.628200,6235.294118,7.773774978817e6,0.481176141438
311.628200,6352.941176,7.819957891724e6,0.475071135453
311.628200,6470.588235,7.864224950739e6,0.469073855619
311.628200,6588.235294,7.906658500710e6,0.463183354770
311.628200,6705.882353,7.947340311845e6,0.457398719136
311.628200,6823.529412,7.986351619783e6,0.451719067731
311.628200,6941.176471,8.023773164996e6,0.446143551762
311.628200,7058.823529,8.059685231573e6,0.440671354071
311.628200,7176.470588,8.094167685424e6,0.435301688593
311.628200,7294.117647,8.127300011927e6,0.430033799843
311.628200,7411.764706,8.159161353081e6,0.424866962423
311.628200,7529.411765,8.189830544182e6,0.419800480550
311.628200,7647.058824,8.219386150058e6,0.414833687609
311.628200,7764.705882,8.247906500910e6,0.409965945722
311.628200,7882.352941,8.275469727779e6,0.405196645345
311.628200,8000.000000,8.302153797681e6,0.400525204873
311.628200,8117.647059,8.328036548436e6,0.395951070275
311.628200,8235.294118,8.353195723228e6,0.391473714747
311.628200,8352.941176,8.377709004922e6,0.387092638372
311.628200,8470.588235,8.401654050174e6,0.382807367818
311.628200,8588.235294,8.425108523357e6,0.378617456030
311.628200,8705.882353,8.448150130345e6,0.374522481961
311.628200,8823.529412,8.470856652161e6,0.370522050308
311.628200,8941.176471,8.493305978552e6,0.366615791263
311.628200,9058.823529,8.515576141486e6,0.362803360291
311.628200,9176.470588,8.537745348618e6,0.359084437914
311.628200,9294.117647,8.559892016756e6,0.355458729514
311.628200,9411.764706,8.582094805337e6,0.351925965156
311.628200,9529.411765,8.604432649963e6,0.348485899417
311.628200,9647.058824,8.626984796006e6,0.345138311240
311.628200,9764.705882,8.649830832324e6,0.341883003799
311.628200,9882.352941,8.673050725108e6,0.338719804376
311.628200,10000.000000,8.696724851886e6,0.335648564255
311.628200,10117.647059,8.720934035723e6,0.332669158635
311.628200,10235.294118,8.745759579630e6,0.329781486549
311.628200,10352.941176,8.771283301228e6,0.326985470803
311.628200,10470.588235,8.797587567670e6,0.324281057931
311.628200,10588.235294,8.824755330884e6,0.321668218156
311.628200,10705.882353,8.852870163132e6,0.319146945374
311.628200,10823.529412,8.882016292938e6,0.316717257147
311.628200,10941.176471,8.912278641399e6,0.314379194714
311.628200,11058.823529,8.943742858926e6,0.312132823009
311.628200,11176.470588,8.976495362425e6,0.309978230703
311.628200,11294.117647,9.010623372967e6,0.307915530252
311.628200,11411.764706,9.046214953966e6,0.305944857962
311.628200,11529.411765,9.083359049906e6,0.304066374070
311.628200,11647.058824,9.122145525644e6,0.302280262838
311.628200,11764.705882,9.162665206323e6,0.300586732659
311.628200,11882.352941,9.205009917934e6,0.298986016182
311.628200,12000.000000,9.249272528554e6,0.297478370449
311.628200,12117.647059,9.295546990300e6,0.296064077043
311.628200,12235.294118,9.343928382041e6,0.294743442265
311.628200,12352.941176,9.394512952891e6,0.293516797304
311.628200,12470.588235,9.447398166537e6,0.292384498444
311.628200,12588.235294,9.502682746434e6,0.291346927274
311.628200,12705.882353,9.560466721903e6,0.290404490914
311.628200,12823.529412,9.620851475185e6,0.289557622266
311.628200,12941.176471,9.683939789488e6,0.288806780267
311.628200,13058.823529,9.749835898064e6,0.288152450175
311.628200,13176.470588,9.818645534376e6,0.287595143859
311.628200,13294.117647,9.890475983395e6,0.287135400109
311.628200,13411.764706,9.965436134071e6,0.286773784971
311.628200,13529.411765,1.004363653304e7,0.286510892087
311.628200,13647.058824,1.012518943958e7,0.286347343067
311.628200,13764.705882,1.021020888199e7,0.286283787867
311.628200,13882.352941,1.029881071521e7,0.286320905198
311.628200,14000.000000,1.039111268004e7,0.286459402942
311.628200,14117.647059,1.048723446379e7,0.286700018601
311.628200,14235.294118,1.058729776248e7,0.287043519756
311.628200,14352.941176,1.069142634469e7,0.287490704553
311.628200,14470.588235,1.079974611718e7,0.288042402210
311.628200,14588.235294,1.091238519214e7,0.288699473542
311.628200,14705.882353,1.102947395639e7,0.289462811516
311.628200,14823.529412,1.115114514245e7,0.290333341822
311.628200,14941.176471,1.127753390156e7,0.291312023474
311.628200,15058.823529,1.140877787886e7,0.292399849435
311.628200,15176.470588,1.154501729066e7,0.293597847263
311.628200,15294.117647,1.168639500392e7,0.294907079788
311.628200,15411.764706,1.183305661812e7,0.296328645819
311.628200,15529.411765,1.198515054953e7,0.297863680870
311.628200,15647.058824,1.214282811798e7,0.299513357924
311.628200,15764.705882,1.230624363626e7,0.301278888223
311.628200,15882.352941,1.247555450226e7,0.303161522088
311.628200,16000.000000,1.265092129393e7,0.305162549777
311.753200,2000.000000,4.065241145002e6,0.784171784500
311.753200,2117.647059,4.244226355434e6,0.773214257384
311.753200,2235.294118,4.417524869258e6,0.762428676832
311.753200,2352.941176,4.585276507408e6,0.751812176213
311.753200,2470.588235,4.747618127775e6,0.741361972226
311.753200,2588.235294,4.904683735133e6,0.731075362351
311.753200,2705.882353,5.056604587096e6,0.720949722392
311.753200,2823.529412,5.203509296302e6,0.710982504122
311.753200,2941.176471,5.345523928995e6,0.701171233021
311.753200,3058.823529,5.482772100180e6,0.691513506103
311.753200,3176.470588,5.615375065496e6,0.682006989824
311.753200,3294.117647,5.743451809974e6,0.672649418081
311.753200,3411.764706,5.867119133809e6,0.663438590282
311.753200,3529.411765,5.986491735289e6,0.654372369491
311.753200,3647.058824,6.101682291021e6,0.645448680647
311.753200,3764.705882,6.212801533552e6,0.636665508853
311.753200,3882.352941,6.319958326538e6,0.628020897728
311.753200,4000.000000,6.423259737544e6,0.619512947822
311.753200,4117.647059,6.522811108598e6,0.611139815096
311.753200,4235.294118,6.618716124601e6,0.602899709457
311.753200,4352.941176,6.711076879682e6,0.594790893346
311.753200,4470.588235,6.799993941610e6,0.586811680388
311.753200,4588.235294,6.885566414332e6,0.578960434087
311.753200,4705.882353,6.967891998737e6,0.571235566571
311.753200,4823.529412,7.047067051719e6,0.563635537388
311.753200,4941.176471,7.123186643632e6,0.556158852347
311.753200,5058.823529,7.196344614192e6,0.548804062401
311.753200,5176.470588,7.266633626918e6,0.541569762574
311.753200,5294.117647,7.334145222166e6,0.534454590928
311.753200,5411.764706,7.398969868836e6,0.527457227577
311.753200,5529.411765,7.461197014801e6,0.520576393722
311.753200,5647.058824,7.520915136137e6,0.513810850745
311.753200,5764.705882,7.578211785196e6,0.507159399316
311.753200,5882.352941,7.633173637591e6,0.500620878555
311.753200,6000.000000,7.685886538145e6,0.494194165209
311.753200,6117.647059,7.736435545847e6,0.487878172874
311.753200,6235.294118,7.784904977885e6,0.481671851243
311.753200,6352.941176,7.831378452790e6,0.475574185380
311.753200,6470.588235,7.875938932737e6,0.469584195030
311.753200,6588.235294,7.918668765063e6,0.463700933953
311.753200,6705.882353,7.959649723039e6,0.457923489284
311.753200,6823.529412,7.998963045924e6,0.452250980922
311.753200,6941.176471,8.036689478377e6,0.446682560947
311.753200,7058.823529,8.072909309231e6,0.441217413049
311.753200,7176.470588,8.107702409691e6,0.435854752000
311.753200,7294.117647,8.141148270987e6,0.430593823133
311.753200,7411.764706,8.173326041520e6,0.425433901850
311.753200,7529.411765,8.204314563533e6,0.420374293157
311.753200,7647.058824,8.234192409352e6,0.415414331209
311.753200,7764.705882,8.263037917222e6,0.410553378884
311.753200,7882.352941,8.290929226773e6,0.405790827379
311.753200,8000.000000,8.317944314154e6,0.401126095817
311.753200,8117.647059,8.344161026863e6,0.396558630882
311.753200,8235.294118,8.369657118309e6,0.392087906467
311.753200,8352.941176,8.394510282127e6,0.387713423346
311.753200,8470.588235,8.418798186287e6,0.383434708857
311.753200,8588.235294,8.442598507029e6,0.379251316610
311.753200,8705.882353,8.465988962636e6,0.375162826206
311.753200,8823.529412,8.489047347098e6,0.371168842980
311.753200,8941.176471,8.511851563677e6,0.367268997751
311.753200,9058.823529,8.534479658412e6,0.363462946597
311.753200,9176.470588,8.557009853591e6,0.359750370645
311.753200,9294.117647,8.579520581210e6,0.356130975871
311.753200,9411.764706,8.602090516463e6,0.352604492919
311.753200,9529.411765,8.624798611276e6,0.349170676942
311.753200,9647.058824,8.647724127917e6,0.345829307445
311.753200,9764.705882,8.670946672715e6,0.342580188152
311.753200,9882.352941,8.694546229913e6,0.339423146888
311.753200,10000.000000,8.718603195680e6,0.336358035474
311.753200,10117.647059,8.743198412309e6,0.333384729630
311.753200,10235.294118,8.768413202640e6,0.330503128906
311.753200,10352.941176,8.794329404718e6,0.327713156617
311.753200,10470.588235,8.821029406739e6,0.325014759791
311.753200,10588.235294,8.848596182281e6,0.322407909145
311.753200,10705.882353,8.877113325883e6,0.319892599056
311.753200,10823.529412,8.906665088973e6,0.317468847560
311.753200,10941.176471,8.937336416191e6,0.315136696362
311.753200,11058.823529,8.969212982136e6,0.312896210856
311.753200,11176.470588,9.002381228555e6,0.310747480164
311.753200,11294.117647,9.036928402023e6,0.308690617186
311.753200,11411.764706,9.072942592129e6,0.306725758667
311.753200,11529.411765,9.110512770213e6,0.304853065273
311.753200,11647.058824,9.149728828679e6,0.303072721689
311.753200,11764.705882,9.190681620920e6,0.301384936727
311.753200,11882.352941,9.233463001887e6,0.299789943445
311.753200,12000.000000,9.278165869341e6,0.298287999290
311.753200,12117.647059,9.324884205817e6,0.296879386245
311.753200,12235.294118,9.373713121351e6,0.295564411000
311.753200,12352.941176,9.424748896981e6,0.294343405133
311.753200,12470.588235,9.478089029093e6,0.293216725308
311.753200,12588.235294,9.533832274624e6,0.292184753487
311.753200,12705.882353,9.592078697179e6,0.291247897162
311.753200,12823.529412,9.652929714097e6,0.290406589597
311.753200,12941.176471,9.716488144511e6,0.289661290091
311.753200,13058.823529,9.782858258446e6,0.289012484252
311.753200,13176.470588,9.852145826997e6,0.288460684299
311.753200,13294.117647,9.924458173646e6,0.288006429367
311.753200,13411.764706,9.999904226745e6,0.287650285839
311.753200,13529.411765,1.007859457324e7,0.287392847692
311.753200,13647.058824,1.016064151369e7,0.287234736864
311.753200,13764.705882,1.024615911854e7,0.287176603639
311.753200,13882.352941,1.033526328594e7,0.287219127045
311.753200,14000.000000,1.042807180084e7,0.287363015283
311.753200,14117.647059,1.052470439570e7,0.287609006165
311.753200,14235.294118,1.062528281274e7,0.287957867581
311.753200,14352.941176,1.072993086783e7,0.288410397981
311.753200,14470.588235,1.083877451604e7,0.288967426881
311.753200,14588.235294,1.095194191901e7,0.289629815393
311.753200,14705.882353,1.106956351412e7,0.290398456776
311.753200,14823.529412,1.119177208560e7,0.291274277008
311.753200,14941.176471,1.131870283761e7,0.292258235389
311.753200,15058.823529,1.145049346940e7,0.293351325161
311.753200,15176.470588,1.158728425261e7,0.294554574160
311.753200,15294.117647,1.172921811081e7,0.295869045492
311.753200,15411.764706,1.187644070140e7,0.297295838234
311.753200,15529.411765,1.202910049988e7,0.298836088170
311.753200,15647.058824,1.218734888666e7,0.300490968545
311.753200,15764.705882,1.235134023654e7,0.302261690863
311.753200,15882.352941,1.252123201082e7,0.304149505704
311.753200,16000.000000,1.269718485231e7,0.306155703580
311.878200,2000.000000,4.067845044635e6,0.784359572866
311.878200,2117.647059,4.247014133533e6,0.773412029630
311.878200,2235.294118,4.420499743328e6,0.762636330490
311.878200,2352.941176,4.588441670292e6,0.752029610953
311.878200,2470.588235,4.750976748728e6,0.741589089806
311.878200,2588.235294,4.908238960860e6,0.731312066558
311.878200,2705.882353,5.060359542767e6,0.721195918994
311.878200,2823.529412,5.207467086539e6,0.711238100816
311.878200,2941.176471,5.349687638837e6,0.701436139385
311.878200,3058.823529,5.487144796024e6,0.691787633549
311.878200,3176.470588,5.619959796012e6,0.682290251552
311.878200,3294.117647,5.748251607001e6,0.672941729038
311.878200,3411.764706,5.872137013230e6,0.663739867114
311.878200,3529.411765,5.991730697888e6,0.654682530504
311.878200,3647.058824,6.107145323315e6,0.645767645770
311.878200,3764.705882,6.218491608614e6,0.636993199595
311.878200,3882.352941,6.325878404795e6,0.628357237140
311.878200,4000.000000,6.429412767562e6,0.619857860465
311.878200,4117.647059,6.529200027850e6,0.611493227001
311.878200,4235.294118,6.625343860221e6,0.603261548092
311.878200,4352.941176,6.717946349206e6,0.595161087585
311.878200,4470.588235,6.807108053698e6,0.587190160474
311.878200,4588.235294,6.892928069485e6,0.579347131604
311.878200,4705.882353,6.975504089992e6,0.571630414413
311.878200,4823.529412,7.054932465343e6,0.564038469729
311.878200,4941.176471,7.131308259795e6,0.556569804611
311.878200,5058.823529,7.204725307635e6,0.549222971236
311.878200,5176.470588,7.275276267609e6,0.541996565823
311.878200,5294.117647,7.343052675949e6,0.534889227605
311.878200,5411.764706,7.408144998066e6,0.527899637839
311.878200,5529.411765,7.470642678974e6,0.521026518846
311.878200,5647.058824,7.530634192513e6,0.514268633101
311.878200,5764.705882,7.588207089410e6,0.507624782347
311.878200,5882.352941,7.643448044262e6,0.501093806752
311.878200,6000.000000,7.696442901473e6,0.494674584089
311.878200,6117.647059,7.747276720209e6,0.488366028959
311.878200,6235.294118,7.796033818422e6,0.482167092038
311.878200,6352.941176,7.842797815987e6,0.476076759352
311.878200,6470.588235,7.887651677003e6,0.470094051589
311.878200,6588.235294,7.930677751304e6,0.464218023434
311.878200,6705.882353,7.971957815221e6,0.458447762925
311.878200,6823.529412,8.011573111645e6,0.452782390850
311.878200,6941.176471,8.049604389421e6,0.447221060153
311.878200,7058.823529,8.086131942131e6,0.441762955379
311.878200,7176.470588,8.121235646280e6,0.436407292132
311.878200,7294.117647,8.154994998953e6,0.431153316562
311.878200,7411.764706,8.187489154954e6,0.426000304874
311.878200,7529.411765,8.218796963482e6,0.420947562857
311.878200,7647.058824,8.248997004362e6,0.415994425438
311.878200,7764.705882,8.278167623886e6,0.411140256252
311.878200,7882.352941,8.306386970275e6,0.406384447234
311.878200,8000.000000,8.333733028816e6,0.401726418235
311.878200,8117.647059,8.360283656689e6,0.397165616651
311.878200,8235.294118,8.386116617530e6,0.392701517076
311.878200,8352.941176,8.411309615745e6,0.388333620970
311.878200,8470.588235,8.435940330625e6,0.384061456344
311.878200,8588.235294,8.460086450274e6,0.379884577469
311.878200,8705.882353,8.483825705393e6,0.375802564596
311.878200,8823.529412,8.507235902936e6,0.371815023696
311.878200,8941.176471,8.530394959687e6,0.367921586213
311.878200,9058.823529,8.553380935757e6,0.364121908842
311.878200,9176.470588,8.576272068067e6,0.360415673311
311.878200,9294.117647,8.599146803808e6,0.356802586188
311.878200,9411.764706,8.622083833932e6,0.353282378700
311.878200,9529.411765,8.645162126688e6,0.349854806572
311.878200,9647.058824,8.668460961243e6,0.346519649869
311.878200,9764.705882,8.692059961402e6,0.343276712870
311.878200,9882.352941,8.716039129462e6,0.340125823940
311.878200,10000.000000,8.740478880231e6,0.337066835433
311.878200,10117.647059,8.765460075235e6,0.334099623595
311.878200,10235.294118,8.791064057141e6,0.331224088489
311.878200,10352.941176,8.817372684428e6,0.328440153937
